lat,lon,speed,angle
40.011532,116.321628,0.0,0.0
40.011274,116.321454,6.4579265960688605,207.3185957083719
40.011415,116.321873,7.79540768514133,66.28096477563952
40.011185,116.321966,5.354652706074803,162.79236652578186
40.011163,116.32206,1.6742125272066075,106.99159535714148
40.010962,116.322471,8.306080215751447,122.55868211144809
40.010879,116.322446,1.8943213889239765,192.99082452861518
40.010911,116.322409,0.9505991392590847,318.4719896382396
40.011225,116.321887,11.305742191385399,308.1452777863112
40.011472,116.321508,8.47633260960827,310.39441572271403
40.011602,116.321318,4.33958318722381,311.77525261753857
40.011544,116.321435,2.373884687676873,122.91230747071046
40.011402,116.321661,4.979084489813352,129.36365211669107
40.011313,116.321693,2.0529524552711944,164.60318504324505
40.01124,116.321763,2.0142568492137474,143.7048598986081
40.011253,116.321825,1.094920672392362,74.68982658412807
40.01121,116.321824,0.9564293768841419,181.02044806471827
40.011128,116.321765,2.082178440735567,208.85865751428915
40.011029,116.321735,2.2601854897813967,193.0668351338955
40.010929,116.321673,2.4619129534693505,205.40171563860596
40.010826,116.321803,3.1859412349165432,135.97004702699712
40.010651,116.321914,4.326788200723005,154.08880492334993
40.010522,116.321999,3.2134792828789793,153.2208216110971
40.010325,116.322067,4.531613371137004,165.19089168588653
40.010195,116.322186,3.5308609590639852,144.96489923920797
40.010056,116.322318,3.8224456998587444,143.96935956405838
40.009915,116.322454,3.8986031419501748,143.5440170530614
40.009768,116.322498,3.3539476919092737,167.08754206244407
40.009622,116.322545,3.3441392165259622,166.1489445829111
40.009575,116.322741,3.4983955827498363,107.38398917103024
40.009564,116.32295,3.5684355431391417,93.9308490127247
40.009582,116.32315,3.430174965835769,83.29823289919892
40.009605,116.323347,3.3943948996027538,81.33308976835588
40.009611,116.323559,3.6136039840416387,87.88377606064688
40.009592,116.323779,3.7711560641538098,96.43317607241079
40.00953,116.323963,3.42408291425748,113.74593610829749
40.009371,116.323969,3.5374802366307256,178.34441981449663
40.009208,116.323981,3.630718062908687,176.77260590437095
40.009049,116.324,3.5507837659446735,174.77041587878216
40.008878,116.324035,3.849320623204926,171.09012859351355
40.008697,116.324059,4.045968562316295,174.20080978237604
40.008546,116.324051,3.3608552327669954,182.32379095343006
40.008392,116.324054,3.4251896980575873,179.14514683620382
40.008236,116.324075,3.4876794794305432,174.1130968098421
40.008092,116.324085,3.2069454127363586,176.9552365971308
40.007942,116.324098,3.3431943209701545,176.2021180834298
40.007793,116.324102,3.31431384763611,178.82201556987945
40.007655,116.324138,3.1296508258166065,168.7002442917435
40.007501,116.324157,3.4400671591035077,174.60148994244082
40.007343,116.32417,3.5207355838382037,176.39386345284265
40.007188,116.324163,3.449109235346595,181.98118066934794
40.00704,116.324158,3.2924761895838004,181.48232418954328
40.006938,116.324144,2.280881230756168,186.00161147694374
40.006858,116.324136,1.7843327521629029,184.38011773626508
40.006816,116.324119,0.977899429058293,197.22524813996498
40.006808,116.324116,0.18510606372809274,196.0260781328458
40.006808,116.324115,0.017034376053678323,270.0000002379112
40.006805,116.324116,0.06885734884722403,165.67708914985087
40.006801,116.324116,0.08895606411416447,180.0
40.006798,116.324116,0.06671704812098955,180.0
40.006795,116.324115,0.06885734960159388,194.32291283280972
40.006794,116.324113,0.0406848148768037,236.86475991387405
40.006795,116.324114,0.028013281040400535,37.45096675267365
40.006795,116.324114,0.0,0.0
40.006795,116.324114,0.0,0.0
40.006772,116.32412,0.5216087467718293,168.7001022624098
40.006693,116.324059,2.0411663653542713,210.60197200857834
40.006665,116.323916,2.5142501728356415,255.66064813888045
40.006643,116.323749,2.8865135385403895,260.2414190354945
40.006625,116.323564,3.1766900396309277,262.7608359679715
40.006646,116.323363,3.455621951799652,277.76722499520656
40.006627,116.323168,3.3484786877260895,262.7506362693872
40.006633,116.32294,3.886139317086568,271.9677622842573
40.006629,116.32271,3.918926376460419,268.69940013757343
40.006622,116.322487,3.801864472979716,267.65335293994593
40.006621,116.322285,3.4410252149775147,269.6297652252979
40.006606,116.322077,3.5588290245587624,264.6215769441034
40.006604,116.321859,3.7137713626084583,269.3138500056167
40.006604,116.32165,3.5601952202660647,270.0000671806782
40.00658,116.321482,2.9111309579836355,259.4354949439115
40.006582,116.321298,3.134651172224891,270.8130647698147
40.006484,116.321259,2.278429103931617,196.95255777981166
40.006345,116.321266,3.0935221919889946,177.79095678452882
40.006208,116.321251,3.0574410154186844,184.79394110220437
40.006064,116.321268,3.215485003609684,174.83292381959643
40.005917,116.321289,3.2886492689530504,173.75522993715185
40.00576,116.321299,3.4956785138784014,177.20683830658504
40.005596,116.321305,3.6486304724267726,178.3947792807603
40.005441,116.321296,3.4504551922449287,182.54663485696452
40.005274,116.321319,3.7345248842794008,173.9778575474461
40.005147,116.321337,2.840950694577824,173.80394807014068
40.005006,116.321349,3.1423572366092047,176.27013768610152
40.004863,116.321356,3.1824140923086395,177.8526429568626
40.004711,116.321364,3.38307638922535,177.6913510013743
40.004564,116.321377,3.276627509539869,176.12465292299635
40.004399,116.321384,3.671374667397587,178.1387277319808
40.004256,116.321381,3.18058989285792,180.92065594933695
40.004102,116.321384,3.4251897456821787,179.14509312644782
40.003951,116.321397,3.365385672824835,176.22697680786223
40.003811,116.321405,3.1164434265393117,177.4936761977392
40.003658,116.321439,3.451513520216517,170.33953795357922
40.003501,116.321449,3.4956787886998484,177.20674602972576
40.00336,116.321455,3.137366660155206,178.13304597497017
40.0032,116.321473,3.5714303794769884,175.07464941863725
40.003054,116.321498,3.2747078720317027,172.52739381056472
40.002922,116.321476,2.9593770420569765,187.27551447605214
40.00283,116.321503,2.0970529819376638,167.3300832491708
40.00281,116.321542,0.799518365328633,123.80100164084149
40.002871,116.32158,1.503117883689246,25.509911760998932
40.002995,116.32157,2.7628947813458296,356.4650414292851
40.003162,116.321574,3.714540739346753,1.0511175366204952
40.003299,116.321632,3.2029502609608733,17.96762375901369
40.003332,116.321781,2.6422175255019886,73.87372652482509
40.003343,116.321977,3.3478569567490126,85.80957810871445
40.003366,116.322146,2.9240404311556865,79.92546108670155
40.003408,116.321911,0.038781125189691505,283.1332868518104
40.003402,116.321736,2.9841490908654977,267.4372618909759
40.003366,116.32157,2.9389952951374863,254.19247147337836
40.003269,116.321483,2.6172440221692255,214.49054921500803
40.003132,116.321482,3.0467928227461347,180.32035505669216
40.002976,116.321487,3.4703319567221853,178.59357739762447
40.002829,116.32149,3.269534802151413,179.1043730592196
40.002657,116.321518,3.8547363945448296,172.8919052301859
40.00251,116.321515,3.2695348060252285,180.89563112462997
40.00237,116.321509,3.115139582130825,181.88030711728325
40.002228,116.3215,3.1616599555956326,182.7795577983756
40.002075,116.321527,3.433517388978782,172.30141211534544
40.001883,116.321546,4.282141522598575,175.66501899321793
40.001736,116.321575,3.3062538728930155,171.40645330079565
40.001565,116.321575,3.802871744028123,180.0
40.001371,116.321571,4.314907216729204,180.9048780003556
40.001164,116.321642,4.759724621020491,165.27855942717372
40.000987,116.321673,3.9715744782899085,172.3585971306427
40.000811,116.321689,3.9235462881671124,176.01637758303957
40.000638,116.321711,3.865561743453495,174.43607888451947
40.00045,116.32173,4.193445861750488,175.57305564359854
40.000267,116.321758,4.097599222587747,173.3149473061344
40.000088,116.321777,3.9939218750786467,175.35139961525647
39.999907,116.321791,4.0323216711609025,176.60906720588025
39.999737,116.321788,3.780978165418739,180.7745048693239
39.999554,116.32178,4.072021356217471,181.91803293931724
39.999386,116.321792,3.741743626900983,176.86801554725196
39.999237,116.321817,3.3408726049176467,172.67579398561702
39.999073,116.321826,3.650420098515145,177.5927261050217
39.998899,116.321852,3.89485779805963,173.46987428676584
39.998742,116.321868,3.502149532281537,175.53599233656405
39.998589,116.321876,3.405297961125792,177.7062186062035
39.998435,116.321913,3.482334316868999,169.57120637743378
39.998328,116.321808,2.9769597670776937,216.93381717067982
39.998304,116.321681,2.228495064292348,256.1426960284281
39.998312,116.32162,1.0543453122712985,279.7146924572158
39.998308,116.321589,0.5355706689349807,260.43910956912265
39.99831,116.321593,0.0813767211328721,56.86801705027324
39.998314,116.321601,0.16275343776924978,56.86801460639015
39.998317,116.321608,0.13664929648131524,60.77532084468959
39.998314,116.321601,0.13664929648131524,240.77532533369572
39.998313,116.321594,0.12131133701210868,259.4366952488607
39.998313,116.321594,0.0,0.0
39.998308,116.321596,0.2907459657824511,162.96360674051004
39.998322,116.321565,0.6130735603865665,300.5203897831474
39.998322,116.321565,0.0,0.0
39.99832,116.321561,0.2034417790555912,236.86801497124407
39.998317,116.321551,0.1829627775992732,248.61406904892334
39.998316,116.32155,0.02801456711822727,217.4544017750949
39.998316,116.32155,0.0,0.0
39.998317,116.321551,0.07003641779556817,37.45440119409079
39.99832,116.32156,0.16721476433899046,66.48493248601119
39.998323,116.321568,0.1517453771891496,63.91752347359949
39.998324,116.321568,0.02223901599317491,0.0
39.998322,116.321562,0.11147650321249411,246.48493588910384
39.998321,116.321558,0.07168296601581642,251.92622860694848
39.99832,116.321558,0.02223901599317491,180.0
39.99832,116.321558,0.0,0.0
39.99832,116.321556,0.08518246828272769,270.000000594704
39.998308,116.321543,0.34679901854811856,219.68935153119278
39.998304,116.321532,0.20744274483809444,244.60716327930714
39.998302,116.321522,0.17607533041953788,255.36811088180497
39.998302,116.321522,0.0,0.0
39.9983,116.321515,0.3181996936277923,249.54628597111503
39.998302,116.321526,0.19260740293529066,76.64840876118808
39.998308,116.321539,0.25856449463097847,58.93184293181048
39.99831,116.321546,0.12727986431131635,69.54627931575436
39.998312,116.321551,0.09609552678526409,62.42868583289123
39.998312,116.321551,0.0,0.0
39.998313,116.321552,0.07003642025255027,37.45440263836895
39.998317,116.321562,0.19219104504319728,62.42868291534268
39.998319,116.321564,0.056029134157210544,37.45440016404319
39.998318,116.32156,0.07168296840593705,251.92622934305064
39.998316,116.321555,0.09609552008520486,242.42868703537277
39.998316,116.321555,0.0,0.0
39.998319,116.321563,0.37936345977030556,63.917524846903234
39.998323,116.321573,0.19219103183950975,62.428680775059206
39.998323,116.321573,0.0,0.0
39.998324,116.321578,0.2200941006428516,75.36810193834316
39.998328,116.321588,0.19219102078187136,62.428679053795804
39.998329,116.321594,0.10461016962183675,77.72585559230885
39.998331,116.321599,0.09609550577575228,62.42867932947553
39.998331,116.321599,0.0,0.0
39.998333,116.321605,0.27869122728879403,66.4849292788814
39.998336,116.321616,0.19892321728708245,70.40368288939993
39.998338,116.321621,0.09609549758567124,62.42867689027656
39.998338,116.321623,0.034072978765096455,89.99999940529585
39.998338,116.321623,0.0,0.0
39.998341,116.321629,0.3051626095065535,56.86800473458396
39.998345,116.321643,0.2545596174039152,69.54626768676496
39.99835,116.321656,0.24782095321223124,63.34025234397694
39.998352,116.321659,0.06775302258298162,48.96856133061499
39.998352,116.321658,0.01703648588974983,270.0000002378817
39.998352,116.321658,0.0,0.0
39.998352,116.321654,0.1703648588974983,270.0000013083494
39.998348,116.321644,0.19219096725546062,242.42867721954838
39.998335,116.32158,1.1280132791102244,255.1495270149481
39.998338,116.321541,0.66776434282671,275.73406188390015
39.998313,116.321486,1.089537021983483,239.31714109874434
39.9983,116.321465,0.4599780471986203,231.0587024390297
39.998298,116.321457,0.14336597417942254,251.92623556165037
39.998297,116.321455,0.040688365553156275,236.86802346069857
39.998298,116.321459,0.07168298869686607,71.92623214875528
39.9983,116.321464,0.09609554005442583,62.428690001303664
39.9983,116.321466,0.0340729977259918,89.9999994052962
39.998302,116.321467,0.047629167662273444,20.95842600584973
39.998302,116.321467,0.0,0.0
39.998303,116.32147,0.13934566468539578,66.48493940439334
39.998311,116.321493,0.4303380835923923,65.57987986278727
39.998332,116.321536,0.868771960551193,57.48211626843147
39.998339,116.321571,0.6162633813603984,75.36808971230778
39.998339,116.32162,0.834787964052189,89.99998425126284
39.998341,116.321645,0.4282283442161515,84.03820088742265
39.998341,116.321645,0.0,0.0
39.998335,116.321645,0.3335852409586098,180.0
39.99834,116.32167,0.4401881172885641,75.36809252038535
39.998353,116.321677,0.31273763922000264,22.415922818221986
39.998351,116.321687,0.17607521175260804,104.63189923377246
39.998341,116.321688,0.22304175691046552,175.6193379947881
39.998343,116.321692,0.08137669355509243,56.868004386805524
39.998345,116.321697,0.09609549067931025,62.428674584703344
39.998345,116.321697,0.0,0.0
39.998344,116.321692,0.22009403832538582,255.36810073193232
39.99834,116.321682,0.1921909850131664,242.42868000697837
39.998305,116.321383,0.01959329532487334,261.3123226636011
39.998297,116.321232,2.578656047704568,266.04383315239943
39.998303,116.32104,3.273728223428235,272.33603111187045
39.998317,116.320849,3.268831962355249,275.4655939606412
39.998327,116.32068,2.887743430379671,274.4168755217832
39.99832,116.320501,3.053503065687568,267.0777481412862
39.998328,116.320313,3.207798162783771,273.17945228886106
39.998348,116.32014,2.9806847203161344,278.5818322432758
39.998357,116.320008,2.2577055577798193,275.08613108471417
39.99834,116.319912,1.6786306902597652,256.9841430974791
39.998348,116.319808,1.7807047205841333,275.7340834023726
39.998365,116.319687,2.095796314451876,280.3925874990228
39.998373,116.31954,2.510674355859139,274.0635629017052
39.998373,116.319391,2.5384356069615786,270.0000478860818
39.998306,116.319296,2.199903541482276,227.3663294143836
39.99822,116.319236,2.1685805178243953,208.122883331909
39.998094,116.319236,2.80211602193035,180.0
39.997974,116.319224,2.6765011556167186,184.38068548767566
39.997844,116.319206,2.907290385549426,186.054783194907
39.997737,116.319193,2.3898593081226496,185.3174227589962
39.99761,116.31915,2.9178158311185705,194.54085513213317
39.997514,116.319151,2.1350135149960687,179.54279395515482
39.997506,116.319072,1.357607003864635,262.46985000407744
39.997502,116.318996,1.2978411844025024,266.06980066354777
39.997493,116.318928,1.1756582746766937,260.1978982589855
39.99749,116.318869,1.007377041938248,266.202627203102
39.997477,116.318799,1.2271121443498625,256.3730489817206
39.99748,116.318719,1.3645682543749391,272.80247247285143
39.997476,116.318657,1.0600148157413027,265.1861169532646
39.997478,116.318592,1.1082786356383831,272.3000635188672
39.997497,116.318537,1.0278837376354204,294.272644640625
39.997512,116.318495,0.7894798562832916,294.99493963328274
39.997505,116.318488,0.1961028298679418,217.45473098135676
39.997509,116.318489,0.09057279062947385,10.84189358286784
39.997506,116.318489,0.06671704812098955,180.0
39.997509,116.318488,0.06885792285777258,345.6752191943553
39.99751,116.318488,0.02223901599317491,0.0
39.997512,116.318488,0.044478032127814635,0.0
39.997514,116.318492,0.08137738677814664,56.86832274840157
39.997514,116.318486,0.102220169741345,270.0000019030303
39.997512,116.318485,0.04762923798201363,200.9586474426922
39.997508,116.318484,0.09057279034975228,190.84189377995344
39.99751,116.318484,0.04447803198634982,0.0
39.997511,116.318485,0.02801468977952945,37.45472731356051
39.997511,116.318485,0.0,0.0
39.997513,116.318485,0.11119507996587456,0.0
39.997527,116.318486,0.3118119954223766,3.1320695289935543
39.997545,116.318495,0.4286631244742069,20.95863785893431
39.997578,116.318507,0.7618311490193095,15.566321138827789
39.997585,116.318528,0.39017132388935155,66.48515481093102
39.99759,116.318534,0.1510406779383573,42.591884030006156
39.997596,116.318535,0.13451730871309664,7.276075782308567
39.997596,116.318536,0.01703667449940783,89.99999976212092
39.997593,116.318535,0.06885791748759343,194.32476392477665
39.997591,116.318536,0.04762923108726817,159.04137469775526
39.99759,116.318538,0.040688660967825946,123.13170484297387
39.997592,116.318542,0.08137732115480129,56.86829278469861
39.997599,116.318546,0.16993554770538016,23.641643107505445
39.997604,116.318549,0.12237883784684105,24.68553575492234
39.997603,116.318551,0.04068865561322378,123.13171018845907
39.9976,116.318555,0.09536842323755565,134.39264860424157
39.9976,116.318557,0.03407334700296187,89.99999940530228
39.997602,116.31856,0.06775344579510445,48.96887304527456
39.997605,116.318562,0.07491433352138424,27.054046474355857
39.997611,116.318563,0.13451730823914215,7.276074197378989
39.997615,116.318564,0.09057278557363957,10.841877169344116
39.997619,116.318565,0.09057278541006823,10.841876682917643
39.997617,116.318564,0.04762922892213526,200.9586182570435
39.997617,116.318564,0.0,0.0
39.99761,116.318563,0.39150643343568897,186.2455237857288
39.9976,116.318562,0.2230417711722284,184.38070935171774
39.997527,116.31863,1.9944155207290577,144.48828213626177
39.997505,116.318635,0.49661852554405883,170.12338607987238
39.997496,116.318597,0.6776283373135665,252.8202811725921
39.997496,116.318597,0.0,0.0
39.997499,116.318596,0.17214480841945312,345.67521718299673
39.997497,116.318579,0.2930192620159281,261.26920527423187
39.997477,116.318536,0.8570299345722228,238.73624110599957
39.997485,116.318513,0.43034239920260237,294.4198592322932
39.997482,116.318511,0.07491436055748023,207.05408857217068
39.997482,116.318511,0.0,0.0
39.997486,116.318511,0.2223901606390732,0.0
39.997488,116.318537,0.4451817113091341,84.26601316057088
39.997491,116.318562,0.43111124157034403,81.09734706353584
39.997489,116.318587,0.4282336170494606,95.96170938989167
39.997488,116.31859,0.05573882457523173,113.51480888527169
39.997488,116.31859,0.0,0.0
39.997488,116.31859,0.0,0.0
39.997491,116.3186,0.1829647030075255,68.6142987958944
39.997508,116.318669,1.2348310751940805,72.17165169241525
39.997514,116.31878,1.8957749249370746,85.96386435396596
39.997477,116.318948,2.9780972156264647,106.03935324382695
39.997485,116.319052,1.7807270001620048,84.26598858392384
39.997508,116.319129,1.4080186789293834,68.6985404213695
39.997579,116.319193,1.9188552487562778,34.62675663086981
39.997659,116.319221,1.8419628217490804,15.009383724666748
39.997759,116.319227,2.2262495932227706,2.631700939941595
39.997908,116.319232,3.3147081109598004,1.4725769547577556
39.998033,116.319223,2.7841023723765193,356.84294774510556
39.99818,116.319252,3.3062578762832757,8.593987149503846
39.998306,116.319295,2.896292991485114,14.65116689975315
39.998369,116.319426,2.63511025191852,57.880341809399795
39.998387,116.319538,1.949623785528296,78.15156567581533
39.998417,116.319664,2.247885518016511,72.73450660734568
39.998476,116.319816,2.902988226094814,63.12895492779319
39.998547,116.319919,2.3605736791945753,48.0183184442173
39.998626,116.320026,2.531717087382558,46.056449055288965
39.998771,116.320104,3.4877253854637305,22.39589402144196
39.998883,116.320128,2.52410601238532,9.322250412527467
39.999021,116.320152,3.0961008505414136,7.588658841126687
39.999178,116.320168,3.502149445456954,4.463979217722908
39.999331,116.320188,3.4195866077828194,5.718393681688269
39.999465,116.320254,3.1850938038390857,20.6719112544165
39.999597,116.32032,3.1435178278589992,20.95806040498951
39.999661,116.320415,2.1552515270661345,48.67068362223017
39.999678,116.320535,2.0790029320150936,79.52252136066704
39.9997,116.320691,2.7022995364492166,79.56887317805513
39.999684,116.320786,1.6570880441976334,102.39957697729255
39.999696,116.32078,0.285774262766597,339.0419648717728
39.999673,116.320864,1.5197026423724824,109.66845259127166
39.999668,116.321018,2.6259234996743017,92.42687357745774
39.999669,116.321207,3.219910543328011,89.6042102869302
39.999657,116.321415,3.5535559431353825,94.30683884456477
39.99964,116.321646,3.95347177152199,95.48740170063519
39.999636,116.32184,3.306212936132771,91.5417083360702
39.999685,116.322025,3.334759117906929,70.92686796396504
39.999691,116.322243,3.716277514880936,87.94226492826544
39.999685,116.322438,3.32472842856982,92.30005434663008
39.999694,116.32263,3.2770591806502454,86.49833609502127
39.999706,116.322819,3.230872699061153,85.26194334731838
39.999734,116.323021,3.497184551916728,79.74342469714026
39.999756,116.323199,3.071647977365839,80.83471712462767
39.999757,116.323388,3.219906393865447,89.6042097743246
39.99979,116.323615,3.936221600159887,79.25455569257463
39.999813,116.323857,4.154350923552355,82.9275309755285
39.999855,116.324051,3.4344572114664125,74.2189420486186
39.999855,116.324183,2.2487666310512546,89.99995757502586
39.999915,116.324435,4.495681998262716,72.73411342724535
39.99993,116.32465,3.6779194483030175,84.7960841720693
39.999889,116.324926,4.7895545882172295,100.97443711661504
39.999897,116.325174,4.228697404302971,87.58862840519902
39.999873,116.32544,4.562927211594666,96.71731563616896
39.999854,116.325689,4.262983626489417,95.68834232706331
39.99985,116.325916,3.86822031110783,91.31765353486833
39.999844,116.326142,3.852473003274883,91.98481862398535
39.999839,116.326382,4.090179156884532,91.55775042967309
39.999841,116.326607,3.8333838247465932,89.33512060706033
39.999844,116.326844,4.038110190163047,89.0532485233798
39.999871,116.327061,3.745282381943126,80.77430831871163
39.999903,116.327234,3.0319467965693963,76.42502123922185
39.999927,116.327312,1.4320003851707785,68.11645828540577
39.999943,116.327338,0.5681595682670919,51.22414534320865
39.999957,116.327364,0.5414155323880722,54.89618227399416
39.999964,116.327382,0.3439012165544327,63.08499808221154
39.999983,116.327365,0.512266595811442,325.5729366077449
39.999996,116.327343,0.4733426834075707,307.64577220362156
40.000009,116.327316,0.5432854294780974,302.15058010475946
40.000001,116.327295,0.399553730873209,243.5589375681135
40.000275,116.326387,0.026034520458385946,291.50092592845914
39.999739,116.327341,9.161431361506665,126.25737315840024
39.999787,116.327256,1.799002172037755,306.39650199761854
39.999796,116.327268,0.28610058520749326,45.606427648028955
39.999816,116.327266,0.44608345831723184,355.61943222625047
39.99982,116.327289,0.40180160148705985,77.209128532237
39.999822,116.327309,0.34361321321497557,82.56263620877468
39.999833,116.327284,0.49115857967950144,299.87210928440163
39.999807,116.327319,0.8305798518767287,134.1195179563963
39.999822,116.327292,0.5682045034888656,305.9505434445953
39.999827,116.327173,2.030345269355833,273.13950326381087
39.999864,116.327022,2.7008492192464795,287.73782233406024
39.999821,116.326866,2.8244440721011395,250.2101534261647
39.999804,116.326701,2.8362701163948634,262.3399595237723
39.999833,116.326545,2.7347685196081946,283.6404096961011
39.999839,116.326364,3.0864226209776806,272.4778763672525
39.999842,116.326163,3.4249088899950593,271.1162540247075
39.999861,116.325952,3.6193688695262223,276.7043215348214
39.999848,116.325739,3.6401903745919,265.4447884185192
39.999818,116.325531,3.6057724744971993,259.3372759216809
39.999819,116.325313,3.713940732229042,270.3431583016458
39.999811,116.325098,3.667084308116454,267.2192174964297
39.999835,116.324861,4.0726854264610814,277.53050369891247
39.999834,116.324673,3.2028670084059727,269.60222560821234
39.999781,116.3245,3.1741984655070716,248.2025316216641
39.999739,116.324314,3.3035164865147877,253.5762112133749
39.999693,116.324115,3.541175868058103,253.20881328934385
39.99968,116.32392,3.334606112967344,265.02632820754036
39.999668,116.323698,3.791430346457889,265.9638439481845
39.99965,116.323481,3.718456289371043,263.820041472254
39.99966,116.3232,4.792324011287121,272.6598844446038
39.999664,116.322941,4.413261793048102,271.15504582439456
39.999658,116.322698,4.141936569106543,268.15395286887315
39.999657,116.322469,3.90134405160491,269.67346598902157
39.999674,116.322207,4.479456091000062,274.8415714092969
39.999601,116.321981,4.1784469021057244,247.13706664542582
39.999458,116.321901,3.4599167791470316,203.19802840024786
39.999309,116.321899,3.3137885626054766,180.5891276611824
39.999195,116.321915,2.5498591157574664,173.86334464828838
39.99905,116.321916,3.2247023291213117,179.69730127113053
