lat,lon,speed,angle
39.999169,116.327116,0.0,0.0
39.99892,116.32735,6.823212783130716,144.2495371319037
39.998889,116.327375,0.8103602135359453,148.29273019914723
39.998876,116.327393,0.4214497313225431,133.31293125864119
39.998906,116.327392,0.6673879594779812,358.53725731724114
39.99992,116.327218,22.744360349952338,352.51131756088006
39.999962,116.327198,0.9942432201631235,339.95887716172416
39.99998,116.327194,0.406061044606024,350.33902773024244
39.999895,116.327118,2.291212567376117,214.4086127094157
39.999872,116.326985,2.3228188342081126,257.27894234005424
39.999861,116.326819,2.83855474890661,265.0561192219632
39.999834,116.326646,3.007791905292035,258.48457805540374
39.999833,116.326477,2.879189527506157,269.55749420934194
39.999833,116.326295,3.1005731719034566,270.00005849402834
39.999836,116.326098,3.3567779197727177,271.13891047408714
39.999826,116.325913,3.159518060245755,265.9638228055536
39.999807,116.325725,3.230543152807784,262.4844825243197
39.999787,116.325538,3.2166546617677567,262.0520666969815
39.999772,116.325354,3.152347747419425,263.9255773256675
39.999767,116.325193,2.745070304644085,267.6785256354065
39.999757,116.325046,2.514166759604539,264.92532718003747
39.999754,116.324866,3.0672301054165207,268.7536868131799
39.999766,116.324681,3.1629632116744366,274.84002121612616
39.999812,116.324607,1.6235195432037568,309.05820960302003
39.999984,116.324581,3.850670971761338,353.3947140480882
40.000097,116.324585,2.513932563741222,1.5532848884348596
40.000226,116.324591,2.8706534685725744,2.040577177458772
40.000372,116.324557,3.2981565012204563,349.88523962895556
40.000487,116.324561,2.5583945260515892,1.5262754154751974
40.000615,116.324554,2.849090845174374,357.60112903465586
40.000825,116.324532,4.685207937942266,355.4117719001649
40.000969,116.324504,3.2377485519068485,351.5280258692287
40.001126,116.324464,3.557400841676447,348.95655509102846
40.001263,116.324453,3.0525026853422887,356.48039494483623
40.001444,116.32443,4.044287062131867,354.4403097656466
40.001607,116.324387,3.6982346480510513,348.5754901205944
40.001765,116.324363,3.5374714402412843,353.3630136872972
40.001914,116.324333,3.3527935646301437,351.23219752358216
40.002035,116.324359,2.7271300276235415,9.347054993963582
40.002138,116.324404,2.415493587572317,18.503801784685947
40.002283,116.324403,3.2247023247681517,359.6973156028764
40.002427,116.324409,3.20404908170187,1.8281107817806515
40.002623,116.324334,4.542241659810953,343.663191721634
40.002801,116.324316,3.9704034718795875,355.5706000992678
40.002983,116.324297,4.060422031855894,355.42789040694316
40.003113,116.324282,2.902342715954878,354.9489972567595
40.003251,116.324276,3.0706858088645137,358.0924866435607
40.00338,116.324246,2.91399774766058,349.8992271846754
